Fitts Law Experiment
Subject T: BcaD
FOV: 87.95473
Width: 1920
Height: 1080
XRHieght: 1600
XRWidth: 1344
Target# Filter? Time Touch Pos Touch Rot Head Pos Head Rot xfilter yfilter zfilter
3 0 60.19624 (0.0397, 29.6765, -4.5564) (0.0889, 0.0567, -0.2226, -0.9692) (-0.0351, 30.0284, -4.5854) (0.0584, -0.0027, 0.0081, 0.9983) -14.94204 14.71517 97.77627
4 0 60.79619 (0.0571, 29.7302, -4.5759) (0.2626, -0.0530, -0.1851, -0.9455) (-0.0362, 30.0300, -4.5919) (0.0516, -0.0012, 0.0105, 0.9986) 0.2973378 51.61109 85.65166
5 0 61.39619 (0.0652, 29.6517, -4.5477) (0.0541, -0.0177, -0.2259, -0.9725) (-0.0371, 30.0287, -4.5867) (0.0585, 0.0011, 0.0105, 0.9982) 0.9990083 11.32613 99.3515
6 0 62.0074 (0.0303, 29.7183, -4.5680) (0.2376, 0.0283, -0.1830, -0.9536) (-0.0409, 30.0300, -4.5900) (0.0498, -0.0056, 0.0120, 0.9987) -14.08472 44.27507 88.55134
7 0 62.61866 (0.0829, 29.6640, -4.5501) (0.0742, -0.0926, -0.2423, -0.9629) (-0.0402, 30.0286, -4.5893) (0.0584, 0.0076, 0.0122, 0.9982) 14.2336 18.7754 97.18481
8 0 63.18539 (0.0238, 29.6933, -4.5646) (0.1766, 0.0707, -0.1886, -0.9634) (-0.0391, 30.0282, -4.5874) (0.0595, -0.0033, 0.0111, 0.9982) -20.28934 31.36693 92.76022
9 0 63.81861 (0.0856, 29.6965, -4.5522) (0.1399, -0.1370, -0.2268, -0.9541) (-0.0400, 30.0280, -4.5881) (0.0614, 0.0094, 0.0090, 0.9980) 19.78797 32.90783 92.33369
10 0 64.42982 (0.0296, 29.6795, -4.5583) (0.0984, 0.0480, -0.1951, -0.9746) (-0.0412, 30.0274, -4.5832) (0.0651, -0.0007, 0.0133, 0.9978) -13.18857 17.30423 97.60443
11 0 64.97418 (0.0628, 29.7182, -4.5570) (0.2149, -0.1110, -0.1848, -0.9526) (-0.0434, 30.0275, -4.5822) (0.0662, 0.0055, 0.0131, 0.9977) 13.20685 45.04143 88.29977
12 0 65.70783 (0.0610, 29.6674, -4.5476) (0.0511, -0.0103, -0.2250, -0.9730) (-0.0391, 30.0258, -4.5794) (0.0742, 0.0099, 0.0087, 0.9972) -0.2960415 10.39722 99.45758
13 0 66.47443 (0.0598, 29.7241, -4.5780) (0.2596, -0.0504, -0.1575, -0.9515) (-0.0409, 30.0276, -4.5850) (0.0656, 0.0104, 0.0110, 0.9977) 1.409549 50.97725 86.01938
14 0 67.00793 (0.0791, 29.6632, -4.5484) (0.0752, -0.0836, -0.2199, -0.9690) (-0.0423, 30.0271, -4.5836) (0.0671, 0.0125, 0.0109, 0.9976) 12.90302 18.24622 97.47095
15 0 67.66343 (0.0298, 29.7155, -4.5612) (0.2282, 0.0281, -0.1694, -0.9583) (-0.0399, 30.0276, -4.5855) (0.0636, 0.0008, 0.0098, 0.9979) -13.11525 42.78669 89.42757
0 0 68.20782 (0.0991, 29.6868, -4.5385) (0.1271, -0.1352, -0.2189, -0.9579) (-0.0377, 30.0270, -4.5819) (0.0688, 0.0082, 0.0072, 0.9976) 20.32866 30.26882 93.11576
1 0 68.77432 (0.0139, 29.6949, -4.5516) (0.1835, 0.0683, -0.1835, -0.9633) (-0.0424, 30.0273, -4.5823) (0.0662, -0.0053, 0.0150, 0.9977) -19.90196 32.85069 92.32954
2 0 69.43005 (0.0661, 29.7131, -4.5512) (0.2126, -0.1138, -0.1814, -0.9534) (-0.0425, 30.0280, -4.5877) (0.0636, 0.0064, 0.0135, 0.9979) 13.98903 44.65886 88.3736
3 0 69.99658 (0.0247, 29.6663, -4.5557) (0.0968, 0.0602, -0.1932, -0.9745) (-0.0407, 30.0269, -4.5846) (0.0688, 0.0012, 0.0137, 0.9975) -15.46947 16.5439 97.40121
4 0 70.61891 (0.0418, 29.7295, -4.5591) (0.2522, -0.0389, -0.1720, -0.9515) (-0.0454, 30.0272, -4.5828) (0.0663, -0.0048, 0.0176, 0.9976) -1.274338 49.32242 86.98089
5 0 71.26348 (0.0517, 29.6388, -4.5309) (0.0457, -0.0145, -0.1984, -0.9789) (-0.0459, 30.0262, -4.5750) (0.0714, 0.0011, 0.0161, 0.9973) 1.018247 9.514132 99.54117
6 0 71.90788 (0.0203, 29.7248, -4.5531) (0.2450, 0.0342, -0.1582, -0.9559) (-0.0478, 30.0275, -4.5782) (0.0633, -0.0034, 0.0177, 0.9978) -14.29351 45.76185 87.75847
7 0 72.58566 (0.0866, 29.6402, -4.5207) (0.0735, -0.0945, -0.2302, -0.9657) (-0.0464, 30.0272, -4.5783) (0.0665, 0.0081, 0.0149, 0.9976) 14.86577 18.55536 97.13242
-1 0 73.90799 (0.0536, 29.6730, -4.5410) (0.0978, -0.0248, -0.1104, -0.9888) (-0.0408, 30.0277, -4.5829) (0.0629, 0.0041, 0.0108, 0.9980) 2.736889 19.89492 97.96275
0 0 74.59685 (0.0984, 29.6958, -4.5445) (0.1392, -0.1410, -0.1611, -0.9669) (-0.0415, 30.0290, -4.5892) (0.0574, 0.0132, 0.0092, 0.9982) 22.77661 31.45313 92.15165
1 0 75.44147 (-0.0010, 29.7107, -4.5807) (0.1799, 0.1055, -0.1470, -0.9669) (-0.0447, 30.0284, -4.5940) (0.0578, -0.0105, 0.0136, 0.9982) -25.69383 31.67835 91.30339
2 0 76.0969 (0.0701, 29.7439, -4.5666) (0.2298, -0.1291, -0.1595, -0.9514) (-0.0423, 30.0288, -4.5922) (0.0568, 0.0015, 0.0096, 0.9983) 17.2321 47.83477 86.10975
3 0 76.93056 (0.0171, 29.6831, -4.5729) (0.0736, 0.0866, -0.1600, -0.9806) (-0.0445, 30.0271, -4.5875) (0.0657, -0.0028, 0.0120, 0.9978) -19.34496 11.6621 97.41544
4 0 77.61928 (0.0290, 29.7479, -4.5832) (0.2897, -0.0385, -0.1319, -0.9472) (-0.0479, 30.0288, -4.5912) (0.0575, -0.0014, 0.0144, 0.9982) -0.3485739 55.89187 82.92152
5 0 78.43069 (0.0466, 29.6301, -4.5485) (0.0091, -0.0058, -0.1543, -0.9880) (-0.0460, 30.0272, -4.5834) (0.0659, 0.0034, 0.0116, 0.9978) 0.8701987 1.96937 99.97682
6 0 79.25298 (0.0103, 29.7358, -4.5767) (0.2687, 0.0521, -0.1057, -0.9560) (-0.0500, 30.0280, -4.5865) (0.0634, -0.0024, 0.0155, 0.9979) -15.64629 50.27956 85.01271
7 0 79.94157 (0.0895, 29.6281, -4.5379) (0.0406, -0.1075, -0.1974, -0.9736) (-0.0450, 30.0278, -4.5863) (0.0660, 0.0163, 0.0082, 0.9977) 19.32444 12.14509 97.36048
8 0 80.70844 (-0.0149, 29.6948, -4.5723) (0.1756, 0.1076, -0.1394, -0.9686) (-0.0474, 30.0275, -4.5859) (0.0649, 0.0045, 0.0121, 0.9978) -25.74176 31.01777 91.51644
9 0 81.45293 (0.0895, 29.6914, -4.5421) (0.1285, -0.1573, -0.1816, -0.9622) (-0.0443, 30.0272, -4.5815) (0.0680, 0.0236, 0.0056, 0.9974) 25.59857 30.43089 91.75333
10 0 82.11947 (0.0049, 29.6680, -4.5540) (0.0713, 0.0865, -0.1675, -0.9795) (-0.0479, 30.0266, -4.5773) (0.0721, 0.0069, 0.0100, 0.9973) -19.33933 11.06306 97.4864
