Fitts Law Experiment
Subject N: CABD
FOV: 87.95474
Width: 1920
Height: 1080
XRHieght: 1600
XRWidth: 1344
Target# Filter? Time Touch Pos Touch Rot Head Pos Head Rot xfilter yfilter zfilter
2 0 100.8794 (0.3075, 29.6304, -3.6465) (-0.2270, 0.0721, 0.0333, 0.9706) (0.1146, 29.9772, -4.2146) (-0.0083, -0.0203, 0.0065, -0.9997) 12.48548 44.55553 88.65054
3 0 101.3573 (0.2400, 29.5489, -3.6500) (-0.0881, -0.0752, 0.0448, 0.9923) (0.1122, 29.9773, -4.2097) (-0.0046, -0.0066, 0.0026, -1.0000) -15.71437 16.81424 97.31567
4 0 101.8681 (0.2639, 29.6495, -3.6431) (-0.2553, 0.0012, 0.0550, 0.9653) (0.1105, 29.9771, -4.2103) (-0.0103, -0.0016, 0.0014, -0.9999) -2.575119 49.29881 86.96548
5 0 102.2682 (0.2654, 29.5215, -3.6326) (-0.0466, -0.0138, 0.0413, 0.9980) (0.1074, 29.9773, -4.2057) (-0.0073, 0.0073, -0.0052, -0.9999) -3.136019 9.191239 99.52731
6 0 102.668 (0.2260, 29.6327, -3.6558) (-0.2416, -0.0666, 0.0579, 0.9664) (0.1129, 29.9759, -4.2061) (-0.0198, 0.0060, 0.0036, -0.9998) -15.67843 45.92177 87.43785
7 0 103.0683 (0.3196, 29.5470, -3.6322) (-0.0776, 0.0678, 0.0472, 0.9936) (0.1101, 29.9775, -4.2092) (-0.0094, 0.0096, -0.0015, -0.9999) 12.7496 16.06071 97.87492
8 0 103.4235 (0.2187, 29.5951, -3.6658) (-0.1603, -0.1015, 0.0476, 0.9807) (0.1136, 29.9765, -4.2135) (-0.0158, 0.0036, 0.0034, -0.9999) -21.42657 30.46634 92.80466
9 0 103.7904 (0.3329, 29.6002, -3.6417) (-0.1520, 0.1056, 0.0520, 0.9814) (0.1088, 29.9769, -4.2161) (-0.0148, 0.0057, -0.0021, -0.9999) 19.13637 30.93232 93.15037
10 0 104.1458 (0.2330, 29.5546, -3.6722) (-0.0805, -0.0846, 0.0548, 0.9916) (0.1084, 29.9772, -4.2181) (-0.0114, 0.0018, -0.0013, -0.9999) -17.66466 15.04764 97.27039
11 0 104.4903 (0.3111, 29.6484, -3.6414) (-0.2154, 0.0791, 0.0483, 0.9721) (0.1080, 29.9761, -4.2184) (-0.0221, -0.0006, 0.0003, -0.9998) 13.30158 42.63783 89.47113
12 0 104.8681 (0.2771, 29.5329, -3.6599) (-0.0414, -0.0027, 0.0557, 0.9976) (0.1055, 29.9774, -4.2221) (-0.0120, 0.0027, -0.0047, -0.9999) -0.9968035 8.222752 99.65637
13 0 105.246 (0.2632, 29.6504, -3.6695) (-0.2513, 0.0075, 0.0713, 0.9653) (0.1108, 29.9762, -4.2214) (-0.0235, -0.0052, 0.0038, -0.9997) -2.134898 48.61814 87.35971
14 0 105.6017 (0.3203, 29.5439, -3.6496) (-0.0658, 0.0731, 0.0683, 0.9928) (0.1077, 29.9784, -4.2200) (-0.0071, 0.0023, -0.0004, -1.0000) 13.61728 14.06766 98.06462
